subject_id,trial_index,is_monolingual,colour,num,resp,resp_fixed,rt
5ec4a5d2f4cd5238c6bc48db,301,yes,blues,1,галубои,голубой,127952.799999952
5ec4a5d2f4cd5238c6bc48db,302,yes,blues,20, ультрамарин, ультрамарин,18760.3000001907
5ec4a5d2f4cd5238c6bc48db,303,yes,yellows,1, желтый, желтый,10632.2999999523
5ec4a5d2f4cd5238c6bc48db,304,yes,reds,20,красный,красный,9871.09999990463
5ec4a5d2f4cd5238c6bc48db,305,yes,browns,20, коричневый, коричневый,10761.3999998569
5ec4a5d2f4cd5238c6bc48db,306,yes,reds,1, розовый, розовый,9153.09999990463
5ec4a5d2f4cd5238c6bc48db,307,yes,yellows,20, оранжевый, оранжевый,16565.7999999523
5ecbd93498740b393711d15e,300,yes,yellows,1,желтый,желтый,3358.19999998808
5ecbd93498740b393711d15e,301,yes,browns,1,цвет кожи,цвет кожи,13408.6999999881
5ecbd93498740b393711d15e,302,yes,blues,20,синий,синий,1493.40000000596
5ecbd93498740b393711d15e,303,yes,reds,20,красный,красный,1776.90000000596
5ecbd93498740b393711d15e,304,yes,yellows,20,оранжевый,оранжевый,5223.40000000596
5ecbd93498740b393711d15e,305,yes,browns,20,коричневый,коричневый,3654.40000000596
5ecbd93498740b393711d15e,306,yes,reds,1,роговый,розовый,2263.59999999404
5ecbd93498740b393711d15e,307,yes,blues,1,голубой,голубой,1945.69999998808
5edd03f01b89f007f88c795d,300,yes,blues,1,голубой,голубой,3235
5edd03f01b89f007f88c795d,301,yes,yellows,1,желтый,желтый,2069
5edd03f01b89f007f88c795d,302,yes,reds,20,красный,красный,4591.80000000005
5edd03f01b89f007f88c795d,303,yes,yellows,20,оранжевый,оранжевый,2606.60000000009
5edd03f01b89f007f88c795d,304,yes,reds,1,розовый,розовый,5696.5
5edd03f01b89f007f88c795d,305,yes,browns,20,коричневый,коричневый,3055
5edd03f01b89f007f88c795d,306,yes,blues,20,синий,синий,1714.69999999995
5edd03f01b89f007f88c795d,307,yes,browns,1,хаки ,хаки ,2519.30000000005
5edde9874dbf2eb33593981a,300,no,yellows,1,лимонный,лимонный,4903
5edde9874dbf2eb33593981a,301,no,browns,1,бежевый,бежевый,3813.19999992847
5edde9874dbf2eb33593981a,302,no,reds,20,красный,красный,3381.79999995232
5edde9874dbf2eb33593981a,303,no,blues,20,синий,синий,1169.10000002384
5edde9874dbf2eb33593981a,304,no,reds,1,розовый,розовый,1371.29999995232
5edde9874dbf2eb33593981a,305,no,blues,1,голубой,голубой,2400.89999997616
5edde9874dbf2eb33593981a,306,no,yellows,20,оранжевый,оранжевый,1667.5
5edde9874dbf2eb33593981a,307,no,browns,20,бурый,бурый,3081.5
5eeaaae7628caa1d35b6e7c8,300,no,reds,20,красный,красный,10214.6999999285
5eeaaae7628caa1d35b6e7c8,301,no,browns,1,бешовий,бешовий,5474.20000004768
5eeaaae7628caa1d35b6e7c8,302,no,yellows,1,жолтый,жолтый,11122.2000000477
5eeaaae7628caa1d35b6e7c8,303,no,yellows,20,оранжывк,оранжывк,9113.09999990463
5eeaaae7628caa1d35b6e7c8,304,no,browns,20,коричнивый,коричнивый,47923.3999999762
5eeaaae7628caa1d35b6e7c8,305,no,reds,1,розовый,розовый,7858.39999997616
5eeaaae7628caa1d35b6e7c8,306,no,blues,20,синий,синий,11115.3000000715
5eeaaae7628caa1d35b6e7c8,307,no,blues,1,голубой,голубой,4751
5efa404c2a8ed1863aa4ad36,300,no,yellows,20,оранжевый,оранжевый,7605.70000001788
5efa404c2a8ed1863aa4ad36,301,no,blues,20,синий,синий,1856
5efa404c2a8ed1863aa4ad36,302,no,blues,1,голубой,голубой,2496.19999998808
5efa404c2a8ed1863aa4ad36,303,no,yellows,1,желтый,желтый,2724.59999999404
5efa404c2a8ed1863aa4ad36,304,no,browns,1,бежевый,бежевый,6453.5
5efa404c2a8ed1863aa4ad36,305,no,reds,1,розовый,розовый,2581.5
5efa404c2a8ed1863aa4ad36,306,no,browns,20,коричневый,коричневый,3946.59999999404
5efa404c2a8ed1863aa4ad36,307,no,reds,20,красный,красный,2634.69999998808
5f0cc31363e0816c1b0db7e1,300,no,browns,1,бежевый,бежевый,12653.6000001431
5f0cc31363e0816c1b0db7e1,301,no,blues,20,сини,сини,4035.70000004768
5f0cc31363e0816c1b0db7e1,302,no,yellows,20,оранжевый,оранжевый,6307.59999990463
5f0cc31363e0816c1b0db7e1,303,no,reds,1,розовый,розовый,6564.19999980927
5f0cc31363e0816c1b0db7e1,304,no,yellows,1,желтый,желтый,7383.79999995232
5f0cc31363e0816c1b0db7e1,305,no,browns,20,коричневый,коричневый,8045
5f0cc31363e0816c1b0db7e1,306,no,reds,20,красный,красный,4415.79999995232
5f0cc31363e0816c1b0db7e1,307,no,blues,1,голубой,голубой,11120.5
5f1393a3d005e83a02b5f0fa,300,yes,browns,1,бежевый,бежевый,5263.20000004768
5f1393a3d005e83a02b5f0fa,301,yes,browns,20,коричневый,коричневый,2923.39999985695
5f1393a3d005e83a02b5f0fa,302,yes,blues,20,синий,синий,6232
5f1393a3d005e83a02b5f0fa,303,yes,blues,1,голубой,голубой,2415.90000009537
5f1393a3d005e83a02b5f0fa,304,yes,yellows,20,рыжий,рыжий,4292.79999995232
5f1393a3d005e83a02b5f0fa,305,yes,reds,20,красно оранжеввй,красно оранжеввй,7341.40000009537
5f1393a3d005e83a02b5f0fa,306,yes,yellows,1,желтый,желтый,4063.70000004768
5f1393a3d005e83a02b5f0fa,307,yes,reds,1,розовый,розовый,2925.40000009537
5f404cabcec1d7193e474d33,300,no,yellows,1,желтый,желтый,10372
5f404cabcec1d7193e474d33,301,no,browns,1,коричневый,коричневый,15540
5f404cabcec1d7193e474d33,302,no,yellows,20,оранжевый,оранжевый,6572
5f404cabcec1d7193e474d33,303,no,blues,20,синий,синий,1860
5f404cabcec1d7193e474d33,304,no,reds,1,розовый,розовый,4181
5f404cabcec1d7193e474d33,305,no,browns,20,коричневый,коричневый,3468
5f404cabcec1d7193e474d33,306,no,blues,1,голубой,голубой,2355
5f404cabcec1d7193e474d33,307,no,reds,20,красный,красный,3145
5f4ff7dc984fc8144644dc17,300,yes,reds,1,розовый,розовый,20647.7000000477
5f4ff7dc984fc8144644dc17,301,yes,reds,20,красный,красный,3341.89999997616
5f4ff7dc984fc8144644dc17,302,yes,yellows,20,оранжевый,оранжевый,5220.5
5f4ff7dc984fc8144644dc17,303,yes,browns,20,коричневый,коричневый,3715.19999998808
5f4ff7dc984fc8144644dc17,304,yes,blues,1,голубой,голубой,3177.30000001192
5f4ff7dc984fc8144644dc17,305,yes,browns,1,бежевый,бежевый,3205.19999998808
5f4ff7dc984fc8144644dc17,306,yes,yellows,1,желтый,желтый,2741.29999995232
5f4ff7dc984fc8144644dc17,307,yes,blues,20,синий,синий,1804.40000003576
5f529a01b9922d57f46fcf89,300,no,blues,1,небесно-голубой,небесно-голубой,10621.2
5f529a01b9922d57f46fcf89,301,no,browns,20,"тёмно-коричневый, тёмная охра","тёмно-коричневый, тёмная охра",9774.89999999991
5f529a01b9922d57f46fcf89,302,no,yellows,20,"оранжевый, охра","оранжевый, охра",9870.80000000005
5f529a01b9922d57f46fcf89,303,no,reds,1,"розовый, фуксия","розовый, фуксия",30142.5
5f529a01b9922d57f46fcf89,304,no,browns,1,бежевый,бежевый,4571.5
5f529a01b9922d57f46fcf89,305,no,blues,20,синий,синий,2150.19999999995
5f529a01b9922d57f46fcf89,306,no,yellows,1,ярко-жёлтый,ярко-жёлтый,4559.70000000019
5f529a01b9922d57f46fcf89,307,no,reds,20,красный,красный,4670.29999999981
5f64d5a98860bd0548282415,300,no,yellows,20,оранжевий,оранжевий,9493.89999999991
5f64d5a98860bd0548282415,301,no,browns,1,бежевый,бежевый,4278.69999999995
5f64d5a98860bd0548282415,302,no,browns,20,коричневый,коричневый,3290.40000000002
5f64d5a98860bd0548282415,303,no,reds,20,красный,красный,1692.69999999995
5f64d5a98860bd0548282415,304,no,blues,1,голубой,голубой,2327.70000000007
5f64d5a98860bd0548282415,305,no,yellows,1,желтый,желтый,2446.80000000005
5f64d5a98860bd0548282415,306,no,reds,1,розовый,розовый,2158.40000000002
5f64d5a98860bd0548282415,307,no,blues,20,синий,синий,1830
5f75c3ec4779992567247f08,300,yes,browns,1,горчичный,горчичный,47252.7999999523
5f75c3ec4779992567247f08,301,yes,blues,1,голубой,голубой,26454
5f75c3ec4779992567247f08,302,yes,yellows,20,оранжевый,оранжевый,31630.5999999046
5f75c3ec4779992567247f08,303,yes,reds,20,красный,красный,30147.2000000477
5f75c3ec4779992567247f08,304,yes,yellows,1,жёлтый,жёлтый,32167.5
5f75c3ec4779992567247f08,305,yes,reds,1,розовый,розовый,21427.6999998093
5f75c3ec4779992567247f08,306,yes,browns,20,коричневый,коричневый,32660.1999998093
5f75c3ec4779992567247f08,307,yes,blues,20,синий,синий,18692.399999857
5f8228f40afba53534e6f583,300,no,reds,1,розовый,розовый,6210.5
5f8228f40afba53534e6f583,301,no,yellows,20,оранжевый,оранжевый,3019
5f8228f40afba53534e6f583,302,no,browns,1,кремовый,кремовый,9919.09999990463
5f8228f40afba53534e6f583,303,no,blues,1,голубой,голубой,3321.70000004768
5f8228f40afba53534e6f583,304,no,blues,20,синий,синий,1350.20000004768
5f8228f40afba53534e6f583,305,no,browns,20,коричневый,коричневый,3106.39999997616
5f8228f40afba53534e6f583,306,no,reds,20,красный,красный,1909.29999995232
5f8228f40afba53534e6f583,307,no,yellows,1,желтый,желтый,2688.60000002384
5f878ddde9acf51ccdbebeff,300,yes,yellows,1,желтый ,желтый ,13455.7999999523
5f878ddde9acf51ccdbebeff,301,yes,blues,1,небесный ,небесный ,23607
5f878ddde9acf51ccdbebeff,302,yes,blues,20,небесный,небесный,20281
5f878ddde9acf51ccdbebeff,303,yes,browns,20,коричневый,коричневый,19852.5
5f878ddde9acf51ccdbebeff,304,yes,reds,1,розовый,розовый,17452.5999999642
5f878ddde9acf51ccdbebeff,305,yes,yellows,20,оранжевый,оранжевый,17823.9000000358
5f878ddde9acf51ccdbebeff,306,yes,reds,20,красный,красный,9410.09999996424
5f878ddde9acf51ccdbebeff,307,yes,browns,1,телесный,телесный,52078.1999999881
5fa7e86cbc1fcb592aa1ea7b,300,no,reds,1,ярко-розовый ,ярко-розовый ,27168
5fa7e86cbc1fcb592aa1ea7b,301,no,yellows,1,солнечный,солнечный,7751.30000001192
5fa7e86cbc1fcb592aa1ea7b,302,no,browns,20,шоколадный ,шоколадный ,9434.90000003576
5fa7e86cbc1fcb592aa1ea7b,303,no,blues,20,синий ,синий ,4777.39999997616
5fa7e86cbc1fcb592aa1ea7b,304,no,reds,20,красный ,красный ,2554.60000002384
5fa7e86cbc1fcb592aa1ea7b,305,no,yellows,20,грязно- оранжевый,грязно- оранжевый,6971.39999997616
5fa7e86cbc1fcb592aa1ea7b,306,no,blues,1,голубой,голубой,3217.89999997616
5fa7e86cbc1fcb592aa1ea7b,307,no,browns,1,тусклый беж,тусклый беж,8494.39999997616
5fd4c08a21ae0225a62a0c6d,300,no,browns,1,бежевый,бежевый,12085
5fd4c08a21ae0225a62a0c6d,301,no,yellows,1,желтый,желтый,4914
5fd4c08a21ae0225a62a0c6d,302,no,yellows,20,оранжевый,оранжевый,5158
5fd4c08a21ae0225a62a0c6d,303,no,reds,20,малиновый,малиновый,6454
5fd4c08a21ae0225a62a0c6d,304,no,browns,20,коричневый,коричневый,4999
5fd4c08a21ae0225a62a0c6d,305,no,reds,1,розовый,розовый,4178
5fd4c08a21ae0225a62a0c6d,306,no,blues,1,голубой,голубой,3721
5fd4c08a21ae0225a62a0c6d,307,no,blues,20,синий,синий,2528
5fe7585fbbdf7f5ae52ea841,300,no,blues,20,Синий,Синий,15222
5fe7585fbbdf7f5ae52ea841,301,no,reds,20,Красный,Красный,41151
5fe7585fbbdf7f5ae52ea841,302,no,browns,20,коричневый,коричневый,19859
5fe7585fbbdf7f5ae52ea841,303,no,yellows,20,Оранжевый,Оранжевый,12226
5fe7585fbbdf7f5ae52ea841,304,no,browns,1,Бежевы,Бежевы,16074
5fe7585fbbdf7f5ae52ea841,305,no,reds,1,Розовый,Розовый,11337
5fe7585fbbdf7f5ae52ea841,306,no,blues,1,Голубой,Голубой,11613
5fe7585fbbdf7f5ae52ea841,307,no,yellows,1,Желтый,Желтый,17944
5ff0e2885161774a78cce560,300,no,yellows,1,жолтый,жолтый,9776.10000002384
5ff0e2885161774a78cce560,301,no,reds,1,розовый ,розовый ,4617.5
5ff0e2885161774a78cce560,302,no,blues,1,синий,синий,2328.60000002384
5ff0e2885161774a78cce560,303,no,blues,20,голубой,голубой,2441.80000007153
5ff0e2885161774a78cce560,304,no,reds,20,красный,красный,3781.20000004768
5ff0e2885161774a78cce560,305,no,browns,1,светло-коричневый,светло-коричневый,6298
5ff0e2885161774a78cce560,306,no,browns,20,шоколадный,шоколадный,6849.69999992847
5ff0e2885161774a78cce560,307,no,yellows,20,оранжевый ,оранжевый ,6278.70000004768
5fff85787b28cb0d6d77cbc3,300,no,yellows,20,оранжевый,оранжевый,12995.5
5fff85787b28cb0d6d77cbc3,301,no,yellows,1,жёлтый,жёлтый,13967.5
5fff85787b28cb0d6d77cbc3,302,no,reds,1,розовый,розовый,9853.90000000002
5fff85787b28cb0d6d77cbc3,303,no,browns,20,коричневый,коричневый,13133.6
5fff85787b28cb0d6d77cbc3,304,no,blues,20,синий,синий,8917.30000000005
5fff85787b28cb0d6d77cbc3,305,no,blues,1,голубой,голубой,9765.39999999991
5fff85787b28cb0d6d77cbc3,306,no,reds,20,бордовый,бордовый,12482.7000000001
5fff85787b28cb0d6d77cbc3,307,no,browns,1,телесный,телесный,17906.8
601c1c66f30e1269762f09c8,300,no,browns,1,бежевый,бежевый,8904.29999995232
601c1c66f30e1269762f09c8,301,no,reds,1,розовый,розовый,4031.39999985695
601c1c66f30e1269762f09c8,302,no,blues,20,синий,синий,2727.80000019073
601c1c66f30e1269762f09c8,303,no,yellows,1,желтый,желтый,4108.39999985695
601c1c66f30e1269762f09c8,304,no,blues,1,голубой,голубой,3388.5
601c1c66f30e1269762f09c8,305,no,browns,20,темно-коричневый,темно-коричневый,10498.4000000954
601c1c66f30e1269762f09c8,306,no,reds,20,красный,красный,2044.89999985695
601c1c66f30e1269762f09c8,307,no,yellows,20,оранжевый,оранжевый,3811.40000009537
604b528b95d6d998726f0bd9,300,yes,browns,20,коричневый,коричневый,15814.700000003
604b528b95d6d998726f0bd9,301,yes,browns,1,бежевый,бежевый,17724.299999997
604b528b95d6d998726f0bd9,302,yes,yellows,20,оранжевый,оранжевый,11424.299999997
604b528b95d6d998726f0bd9,303,yes,blues,20,синий,синий,3546
604b528b95d6d998726f0bd9,304,yes,yellows,1,желтый,желтый,10896.3000000119
604b528b95d6d998726f0bd9,305,yes,reds,20,красный,красный,4070.29999999702
604b528b95d6d998726f0bd9,306,yes,reds,1,розовый,розовый,16417.6000000089
604b528b95d6d998726f0bd9,307,yes,blues,1,голубой,голубой,15473.900000006
607ed750ad800928b1861317,300,no,blues,1,голубой,голубой,3610
607ed750ad800928b1861317,301,no,reds,20,красный,красный,2353
607ed750ad800928b1861317,302,no,browns,1,песочный,песочный,5419
607ed750ad800928b1861317,303,no,blues,20,синий,синий,2096
607ed750ad800928b1861317,304,no,browns,20,коричневый,коричневый,3867
607ed750ad800928b1861317,305,no,yellows,1,желтый,желтый,2078
607ed750ad800928b1861317,306,no,yellows,20,оранжевый,оранжевый,3267
607ed750ad800928b1861317,307,no,reds,1,розовый,розовый,2134
60852b725e29144f217e58ef,300,no,blues,1,голубой,голубой,18528
60852b725e29144f217e58ef,301,no,yellows,1,жёлтый,жёлтый,18972.4000000954
60852b725e29144f217e58ef,302,no,reds,20,красный,красный,13060.1000001431
60852b725e29144f217e58ef,303,no,reds,1,розовый,розовый,23045.399999857
60852b725e29144f217e58ef,304,no,browns,1,светло коричневый,светло коричневый,24094.7999999523
60852b725e29144f217e58ef,305,no,yellows,20,оранжевый,оранжевый,16867.7999999523
60852b725e29144f217e58ef,306,no,browns,20,коричневый,коричневый,24667
60852b725e29144f217e58ef,307,no,blues,20,синий,синий,13610
6086f645a0aa19633021daa5,300,yes,yellows,1,желтый охра,желтый охра,20264
6086f645a0aa19633021daa5,301,yes,reds,1,сиреневый,сиреневый,9485
6086f645a0aa19633021daa5,302,yes,blues,1,голубой,голубой,14974
6086f645a0aa19633021daa5,303,yes,yellows,20,оранжевый,оранжевый,8303
6086f645a0aa19633021daa5,304,yes,reds,20,красный,красный,8316
6086f645a0aa19633021daa5,305,yes,blues,20,синий,синий,5933
6086f645a0aa19633021daa5,306,yes,browns,1,бежевый,бежевый,7073
6086f645a0aa19633021daa5,307,yes,browns,20,коричневый,коричневый,4585
609b0969f071a72e09556bf9,300,yes,yellows,20,оранжевый,оранжевый,9673.5
609b0969f071a72e09556bf9,301,yes,reds,20,красный,красный,3524.30000019073
609b0969f071a72e09556bf9,302,yes,browns,20,коричневый,коричневый,3786.89999985695
609b0969f071a72e09556bf9,303,yes,blues,1,голубой,голубой,4862.59999990463
609b0969f071a72e09556bf9,304,yes,reds,1,сиреневый,сиреневый,3635.40000009537
609b0969f071a72e09556bf9,305,yes,yellows,1,желтый,желтый,4784.10000014305
609b0969f071a72e09556bf9,306,yes,browns,1,кофейный,кофейный,11350.6000001431
609b0969f071a72e09556bf9,307,yes,blues,20,синий,синий,2503.70000004768
609fae20b7a613b65286bd02,300,no,blues,20,Синий,Синий,12315.9000000954
609fae20b7a613b65286bd02,301,no,reds,20,Красный,Красный,2926
609fae20b7a613b65286bd02,302,no,browns,1,Бежевый,Бежевый,13820.5
609fae20b7a613b65286bd02,303,no,browns,20,Коричневый,Коричневый,28255.8000000715
609fae20b7a613b65286bd02,304,no,reds,1,Розовый,Розовый,10684.5
609fae20b7a613b65286bd02,305,no,yellows,1,Жёлтый,Жёлтый,12486.0999999046
609fae20b7a613b65286bd02,306,no,yellows,20,Оранжевый,Оранжевый,5000.39999997616
609fae20b7a613b65286bd02,307,no,blues,1,Голубой,Голубой,12515.5
60a0870b5f1068f0bf81d0ea,300,yes,yellows,1,желтый,желтый,5163
60a0870b5f1068f0bf81d0ea,301,yes,browns,20,коричневый,коричневый,2403.09999999404
60a0870b5f1068f0bf81d0ea,302,yes,blues,20,синий,синий,1643.90000000596
60a0870b5f1068f0bf81d0ea,303,yes,reds,20,красный,красный,1703.19999998808
60a0870b5f1068f0bf81d0ea,304,yes,yellows,20,оранжевый,оранжевый,2235.19999998808
60a0870b5f1068f0bf81d0ea,305,yes,reds,1,розовый,розовый,2002.09999999404
60a0870b5f1068f0bf81d0ea,306,yes,blues,1,голубой,голубой,3577.09999999404
60a0870b5f1068f0bf81d0ea,307,yes,browns,1,бежевый,бежевый,3216.70000001788
60a50c11974548a422b187e0,300,yes,yellows,1,желтый,желтый,5636.40000000037
60a50c11974548a422b187e0,301,yes,blues,1,голубой,голубой,4390.30000000028
60a50c11974548a422b187e0,302,yes,blues,20,синий,синий,3582.89999999991
60a50c11974548a422b187e0,303,yes,reds,1,розовый,розовый,4444.20000000019
60a50c11974548a422b187e0,304,yes,browns,20,коричневый,коричневый,5439.89999999991
60a50c11974548a422b187e0,305,yes,yellows,20,оранжевый,оранжевый,7186.60000000009
60a50c11974548a422b187e0,306,yes,reds,20,красный,красный,4237.20000000019
60a50c11974548a422b187e0,307,yes,browns,1,бежевый,бежевый,5289.79999999981
60a5181a8b36c8764b25abe9,300,no,yellows,20,оранжевый,оранжевый,32890
60a5181a8b36c8764b25abe9,301,no,yellows,1,жёлтый,жёлтый,13729.2999999523
60a5181a8b36c8764b25abe9,302,no,reds,20,красный,красный,13050
60a5181a8b36c8764b25abe9,303,no,browns,20,коричневый,коричневый,9446
60a5181a8b36c8764b25abe9,304,no,reds,1,розовый,розовый,9831.60000002384
60a5181a8b36c8764b25abe9,305,no,browns,1,светло-коричневый,светло-коричневый,39607.1000000238
60a5181a8b36c8764b25abe9,306,no,blues,20,синий,синий,5643.60000002384
60a5181a8b36c8764b25abe9,307,no,blues,1,голубой,голубой,10855
60afdaabe89738689e63d07b,300,yes,reds,1,розовый,розовый,18963.5
60afdaabe89738689e63d07b,301,yes,yellows,20,оранжевый,оранжевый,18681.8999999762
60afdaabe89738689e63d07b,302,yes,blues,20,синий,синий,15989.7999999523
60afdaabe89738689e63d07b,303,yes,browns,20,коричневый,коричневый,10853.9000000954
60afdaabe89738689e63d07b,304,yes,browns,1,бежевый,бежевый,13247
60afdaabe89738689e63d07b,305,yes,yellows,1,желтый,желтый,11489.3000000715
60afdaabe89738689e63d07b,306,yes,reds,20,красный,красный,10314.7999999523
60afdaabe89738689e63d07b,307,yes,blues,1,голубой,голубой,26139.3999999762
60b6959125a368bf9583b8e2,300,no,blues,1,светло синий,светло-синий,40160.6000000089
60b6959125a368bf9583b8e2,301,no,browns,1, бежевый, бежевый,18170.3999999911
60b6959125a368bf9583b8e2,302,no,yellows,20,апельсин,апельсин,55863.700000003
60b6959125a368bf9583b8e2,303,no,reds,20,красный,красный,15055.6999999881
60b6959125a368bf9583b8e2,304,no,yellows,1,желтый,желтый,12506.400000006
60b6959125a368bf9583b8e2,305,no,blues,20,синий,синий,26293.5
60b6959125a368bf9583b8e2,306,no,browns,20,коричневый,коричневый,10255.3999999911
60b6959125a368bf9583b8e2,307,no,reds,1,розовый,розовый,8419
60ba6740a76fadb32842870e,300,yes,blues,1,голубой,голубой,6913.89999999851
60ba6740a76fadb32842870e,301,yes,yellows,20,ярко оранжевый ,ярко оранжевый ,22176
60ba6740a76fadb32842870e,302,yes,browns,1,телесный ,телесный ,9182.20000000298
60ba6740a76fadb32842870e,303,yes,reds,20,ярко красный ,ярко красный ,6364.20000000298
60ba6740a76fadb32842870e,304,yes,browns,20,темно коричневый ,темно коричневый ,10818.3000000045
60ba6740a76fadb32842870e,305,yes,blues,20,синий,синий,4913.40000000596
60ba6740a76fadb32842870e,306,yes,reds,1,розовый,розовый,4092.39999999851
60ba6740a76fadb32842870e,307,yes,yellows,1,салатово желтый,салатово желтый,17993.200000003
60c7cdb0a47039783bd98201,300,yes,browns,1,бежево-розовый,бежево-розовый,18462.599999994
60c7cdb0a47039783bd98201,301,yes,reds,20,красный,красный,4682.90000000596
60c7cdb0a47039783bd98201,302,yes,blues,20,синий,синий,6625.09999999404
60c7cdb0a47039783bd98201,303,yes,browns,20,коричневый,коричневый,3606.19999998808
60c7cdb0a47039783bd98201,304,yes,yellows,20,оранжевый,оранжевый,3601.09999999404
60c7cdb0a47039783bd98201,305,yes,reds,1,розовый,розовый,5089.69999998808
60c7cdb0a47039783bd98201,306,yes,blues,1,голубой,голубой,2600.90000000596
60c7cdb0a47039783bd98201,307,yes,yellows,1,желтый,желтый,2730.59999999404
60cef814eb70da24cbfd466a,300,no,reds,1,розовый,розовый,9264.10000002384
60cef814eb70da24cbfd466a,301,no,yellows,20,оранжевый,оранжевый,10208.8999999762
60cef814eb70da24cbfd466a,302,no,reds,20,красный,красный,49753.5
60cef814eb70da24cbfd466a,303,no,browns,20,коричневый,коричневый,10775.7000000477
60cef814eb70da24cbfd466a,304,no,blues,1,голубой,голубой,8564.79999995232
60cef814eb70da24cbfd466a,305,no,yellows,1,светло-желтый,светло-желтый,20448
60cef814eb70da24cbfd466a,306,no,browns,1,светло-коричневый,светло-коричневый,23085.3999999762
60cef814eb70da24cbfd466a,307,no,blues,20,синий,синий,4246
60d0cf1e3695c6c547ca8058,300,no,yellows,20,оранжевый,оранжевый,39636.7000000477
60d0cf1e3695c6c547ca8058,301,no,yellows,1,желтый,желтый,10120
60d0cf1e3695c6c547ca8058,302,no,browns,20,коричневый,коричневый,17526
60d0cf1e3695c6c547ca8058,303,no,reds,20,красный,красный,11096.7999999523
60d0cf1e3695c6c547ca8058,304,no,reds,1,розовый,розовый,8419
60d0cf1e3695c6c547ca8058,305,no,blues,1,голубой,голубой,19108.2000000477
60d0cf1e3695c6c547ca8058,306,no,browns,1,бежевый,бежевый,25816.5999999046
60d0cf1e3695c6c547ca8058,307,no,blues,20,синий,синий,13024
60d4de3b13db311590fc7030,300,no,yellows,1,желтый,желтый,6919.59999999404
60d4de3b13db311590fc7030,301,no,reds,20,красный,красный,6451.90000000596
60d4de3b13db311590fc7030,302,no,reds,1,розовый,розовый,6621.79999999702
60d4de3b13db311590fc7030,303,no,blues,1,голубой,голубой,6365.29999999702
60d4de3b13db311590fc7030,304,no,browns,1,бежевый,бежевый,7142
60d4de3b13db311590fc7030,305,no,blues,20,синий,синий,5001.59999999404
60d4de3b13db311590fc7030,306,no,yellows,20,оранжевый,оранжевый,10136.700000003
60d4de3b13db311590fc7030,307,no,browns,20,коричневый,коричневый,7161
60db86f6ae7dad784f8a1672,300,no,reds,1,розовый,розовый,9304
60db86f6ae7dad784f8a1672,301,no,yellows,20,оранжевый,оранжевый,12208.599999994
60db86f6ae7dad784f8a1672,302,no,browns,1,бежевый,бежевый,10546.900000006
60db86f6ae7dad784f8a1672,303,no,reds,20,красный,красный,8704.40000000596
60db86f6ae7dad784f8a1672,304,no,browns,20,коричневый,коричневый,17769.599999994
60db86f6ae7dad784f8a1672,305,no,blues,1,голубой,голубой,5823.59999999404
60db86f6ae7dad784f8a1672,306,no,yellows,1,желтый,желтый,7807.09999999404
60db86f6ae7dad784f8a1672,307,no,blues,20,синий,синий,2471.70000001788
60e20d08170829daa9751ab2,300,no,blues,1,голубой,голубой,17670.200000003
60e20d08170829daa9751ab2,301,no,browns,20,коричневый,коричневый,15967.700000003
60e20d08170829daa9751ab2,302,no,reds,20,красный,красный,7724.5
60e20d08170829daa9751ab2,303,no,yellows,20,оранжевый,оранжевый,14959
60e20d08170829daa9751ab2,304,no,browns,1,бежевый,бежевый,10360.900000006
60e20d08170829daa9751ab2,305,no,blues,20,синий,синий,4136.09999999404
60e20d08170829daa9751ab2,306,no,yellows,1,желтый,желтый,9788.30000001192
60e20d08170829daa9751ab2,307,no,reds,1,розовфй,розовый,9027.39999999106
60e7db20a383c138681c72a2,300,yes,blues,1,светло голубой,светло-голубой,8980.80000019073
60e7db20a383c138681c72a2,301,yes,reds,1,светло розовый с малиновым оттенком,светло розовый с малиновым оттенком,22346.899999857
60e7db20a383c138681c72a2,302,yes,yellows,1,ярко желтый,ярко желтый,5293.10000014305
60e7db20a383c138681c72a2,303,yes,yellows,20,глубокий оранжевый,глубокий оранжевый,10676.5999999046
60e7db20a383c138681c72a2,304,yes,blues,20,синий,синий,3044.5
60e7db20a383c138681c72a2,305,yes,reds,20,красный,красный,2887.79999995232
60e7db20a383c138681c72a2,306,yes,browns,20,коричневый,коричневый,5319.70000004768
60e7db20a383c138681c72a2,307,yes,browns,1,бежевый,бежевый,5921.10000014305
60efd012b1d52c005f74b0b0,300,no,browns,1,бежевый,бежевый,10440
60efd012b1d52c005f74b0b0,301,no,yellows,1,желтый,желтый,2784
60efd012b1d52c005f74b0b0,302,no,browns,20,коричневый,коричневый,3058
60efd012b1d52c005f74b0b0,303,no,blues,20,синий,синий,2248
60efd012b1d52c005f74b0b0,304,no,yellows,20,оранжевый,оранжевый,3839
60efd012b1d52c005f74b0b0,305,no,blues,1,голубой,голубой,3135
60efd012b1d52c005f74b0b0,306,no,reds,20,красный,красный,2966
60efd012b1d52c005f74b0b0,307,no,reds,1,розовый,розовый,2908
60f092a73037a6c7c290c5bd,300,yes,yellows,20,оранжевый,оранжевый,45971.900000006
60f092a73037a6c7c290c5bd,301,yes,browns,20,коричневый,коричневый,48027
60f092a73037a6c7c290c5bd,302,yes,yellows,1,желтый,желтый,31545.700000003
60f092a73037a6c7c290c5bd,303,yes,reds,20,красный,красный,22821.6000000089
