subject_id,trial_index,is_monolingual,colour,num,resp,resp_fixed,rt
5a6ab0fbab58b500015f29db,599,NA,browns,1,beige,beige,5425.5
5a6ab0fbab58b500015f29db,600,NA,yellows,1,yellow,yellow,4316.8
5aa8ebf089de8200013f8c48,593,NA,reds,1,pink,pink,12340.1
5aa8ebf089de8200013f8c48,594,NA,browns,1,beige,beige,13698.5
5aa8ebf089de8200013f8c48,595,NA,yellows,20,orange,orange,4744.8
5aa8ebf089de8200013f8c48,596,NA,yellows,1,yellow,yellow,3714.8
5aa8ebf089de8200013f8c48,597,NA,browns,20,brown,brown,3572.5
5aa8ebf089de8200013f8c48,598,NA,reds,20,red,red,2193
5aa8ebf089de8200013f8c48,599,NA,blues,1,blue,blue,9432.5
5aa8ebf089de8200013f8c48,600,NA,blues,20,blue,blue,3207.4
5ad90f90dec767000128a5f4,593,NA,browns,1,beige,beige,5362.8
5ad90f90dec767000128a5f4,594,NA,blues,20,blue,blue,3240.7
5ad90f90dec767000128a5f4,595,NA,reds,1,pink,pink,2601.4
5ad90f90dec767000128a5f4,596,NA,browns,20,brown,brown,3238.3
5ad90f90dec767000128a5f4,597,NA,yellows,20,orange,orange,3239.4
5ad90f90dec767000128a5f4,598,NA,blues,1,blue,blue,2641.1
5ad90f90dec767000128a5f4,599,NA,yellows,1,yellow,yellow,3687.9
5ad90f90dec767000128a5f4,600,NA,reds,20,red,red,2175.7
5afb8ab925561e00013b29e0,593,NA,browns,1,Beige,Beige,4413.2
5afb8ab925561e00013b29e0,594,NA,reds,1,pink,pink,1876.2
5afb8ab925561e00013b29e0,595,NA,yellows,1,yellow,yellow,1770.4
5afb8ab925561e00013b29e0,596,NA,yellows,20,orange,orange,1412.1
5afb8ab925561e00013b29e0,597,NA,reds,20,red,red,1028.6
5afb8ab925561e00013b29e0,598,NA,blues,20,blue,blue,1327
5afb8ab925561e00013b29e0,599,NA,browns,20,brown,brown,1342
5afb8ab925561e00013b29e0,600,NA,blues,1,light blue,light blue,2867.2
5b060d9e68eff50001d1a2c1,593,NA,yellows,20,orange,orange,3358.2
5b060d9e68eff50001d1a2c1,594,NA,reds,20,red,red,1153.4
5b060d9e68eff50001d1a2c1,595,NA,blues,1,sky blue,sky blue,3539.2
5b060d9e68eff50001d1a2c1,596,NA,browns,1,tan,tan,1900.5
5b060d9e68eff50001d1a2c1,597,NA,blues,20,royal blue,royal blue,3853.7
5b060d9e68eff50001d1a2c1,598,NA,reds,1,pink,pink,1770.1
5b060d9e68eff50001d1a2c1,599,NA,yellows,1,yellow,yellow,2160.2
5b060d9e68eff50001d1a2c1,600,NA,browns,20,brown,brown,2503.3
5b2464337297750001c6ce7a,593,NA,reds,20,red,red,4853.1
5b2464337297750001c6ce7a,594,NA,reds,1,pink,pink,4454.5
5b2464337297750001c6ce7a,595,NA,browns,20,brown,brown,6818.7
5b2464337297750001c6ce7a,596,NA,yellows,1,yellow,yellow,2771.2
5b2464337297750001c6ce7a,597,NA,blues,1,blue,blue,2490.6
5b2464337297750001c6ce7a,598,NA,blues,20,blue,blue,1470.3
5b2464337297750001c6ce7a,599,NA,yellows,20,orange,orange,2261.3
5b2464337297750001c6ce7a,600,NA,browns,1,tan,tan,1756.7
