,subject_id,colour,num,is_dark,rt,language
76029,5b2464337297750001c6ce7a,reds,1,0,1856.1,English
76129,5b2464337297750001c6ce7a,reds,7,1,1715,English
76229,5b2464337297750001c6ce7a,yellows,7,0,780.5,English
76329,5b2464337297750001c6ce7a,blues,5,1,1010.1,English
76429,5b2464337297750001c6ce7a,blues,9,0,876.6000001,English
76529,5b2464337297750001c6ce7a,browns,6,1,1546.7,English
76629,5b2464337297750001c6ce7a,reds,1,0,2181.2,English
76729,5b2464337297750001c6ce7a,browns,3,0,1295,English
76829,5b2464337297750001c6ce7a,yellows,8,0,1699.4,English
76929,5b2464337297750001c6ce7a,blues,6,0,1568.6,English
77029,5b2464337297750001c6ce7a,blues,12,0,1153.3,English
77129,5b2464337297750001c6ce7a,browns,17,1,1552.8,English
77229,5b2464337297750001c6ce7a,reds,4,0,1977.4,English
77329,5b2464337297750001c6ce7a,blues,16,1,2723.2,English
77429,5b2464337297750001c6ce7a,yellows,2,0,1067.5,English
77529,5b2464337297750001c6ce7a,yellows,14,1,1529.2,English
77629,5b2464337297750001c6ce7a,blues,2,0,1463.1,English
77729,5b2464337297750001c6ce7a,reds,12,1,1568.7,English
77829,5b2464337297750001c6ce7a,reds,14,1,967.3,English
77929,5b2464337297750001c6ce7a,reds,19,1,834.2,English
78029,5b2464337297750001c6ce7a,blues,1,0,1475.3,English
78129,5b2464337297750001c6ce7a,blues,9,0,783.9000001,English
78229,5b2464337297750001c6ce7a,blues,20,1,947.8,English
78329,5b2464337297750001c6ce7a,browns,1,0,851.9000001,English
78429,5b2464337297750001c6ce7a,reds,14,1,1161.1,English
78529,5b2464337297750001c6ce7a,blues,14,1,2644.5,English
78629,5b2464337297750001c6ce7a,browns,20,1,1081.5,English
78729,5b2464337297750001c6ce7a,blues,2,0,1607.8,English
78829,5b2464337297750001c6ce7a,blues,7,1,3714.1,English
78929,5b2464337297750001c6ce7a,browns,20,1,772.2,English
79029,5b2464337297750001c6ce7a,browns,1,0,1165.6,English
79129,5b2464337297750001c6ce7a,blues,9,1,5411,English
79229,5b2464337297750001c6ce7a,blues,6,1,1607.9,English
79329,5b2464337297750001c6ce7a,browns,12,1,1577,English
79429,5b2464337297750001c6ce7a,yellows,3,0,856.0999999,English
79529,5b2464337297750001c6ce7a,reds,4,0,1220.2,English
79629,5b2464337297750001c6ce7a,reds,17,1,777.9000001,English
79729,5b2464337297750001c6ce7a,reds,11,1,1029,English
79829,5b2464337297750001c6ce7a,reds,5,0,2147.8,English
79929,5b2464337297750001c6ce7a,reds,11,1,1200,English
80029,5b2464337297750001c6ce7a,browns,13,1,1895.9,English
80129,5b2464337297750001c6ce7a,reds,4,0,1953.3,English
80229,5b2464337297750001c6ce7a,reds,19,1,685,English
80329,5b2464337297750001c6ce7a,yellows,16,0,2290.3,English
80429,5b2464337297750001c6ce7a,browns,6,0,1051.1,English
80629,5b2464337297750001c6ce7a,yellows,4,0,1008.1,English
80729,5b2464337297750001c6ce7a,yellows,17,1,897,English
80829,5b2464337297750001c6ce7a,blues,13,1,1623.8,English
80929,5b2464337297750001c6ce7a,blues,13,1,955.5999999,English
81029,5b2464337297750001c6ce7a,blues,10,1,1245.1,English
81129,5b2464337297750001c6ce7a,blues,5,0,1026.8,English
81229,5b2464337297750001c6ce7a,browns,15,0,1144.9,English
81329,5b2464337297750001c6ce7a,browns,13,0,697,English
81429,5b2464337297750001c6ce7a,blues,12,1,1377.5,English
81529,5b2464337297750001c6ce7a,browns,6,0,1248,English
81629,5b2464337297750001c6ce7a,reds,9,1,1636.6,English
81729,5b2464337297750001c6ce7a,browns,10,0,3707.7,English
81829,5b2464337297750001c6ce7a,browns,19,1,947.5,English
81929,5b2464337297750001c6ce7a,reds,12,1,1413.9,English
82029,5b2464337297750001c6ce7a,yellows,14,1,5228.4,English
82129,5b2464337297750001c6ce7a,yellows,19,1,1570.2,English
82229,5b2464337297750001c6ce7a,yellows,9,0,1055,English
82329,5b2464337297750001c6ce7a,blues,16,1,1075.9,English
82429,5b2464337297750001c6ce7a,blues,13,1,611.0999999,English
82529,5b2464337297750001c6ce7a,reds,13,1,1339.6,English
82629,5b2464337297750001c6ce7a,yellows,11,0,2605.8,English
82729,5b2464337297750001c6ce7a,reds,15,1,1399,English
82829,5b2464337297750001c6ce7a,reds,14,1,581.8000002,English
82929,5b2464337297750001c6ce7a,reds,13,1,795.3999999,English
83029,5b2464337297750001c6ce7a,browns,14,1,2708.6,English
83129,5b2464337297750001c6ce7a,blues,1,0,1134.8,English
83229,5b2464337297750001c6ce7a,browns,12,1,1405.9,English
83329,5b2464337297750001c6ce7a,reds,18,1,794.5999999,English
83429,5b2464337297750001c6ce7a,blues,9,1,1458.8,English
83529,5b2464337297750001c6ce7a,blues,8,1,954.5999999,English
83629,5b2464337297750001c6ce7a,browns,18,1,1076.6,English
83729,5b2464337297750001c6ce7a,browns,8,0,1153.2,English
83829,5b2464337297750001c6ce7a,browns,9,0,1072.3,English
83929,5b2464337297750001c6ce7a,blues,4,0,1284.4,English
84029,5b2464337297750001c6ce7a,reds,6,1,2155.8,English
84129,5b2464337297750001c6ce7a,browns,11,0,3523.4,English
84229,5b2464337297750001c6ce7a,blues,11,1,1954.3,English
84329,5b2464337297750001c6ce7a,reds,9,1,994.5999999,English
84429,5b2464337297750001c6ce7a,yellows,2,0,969.6000001,English
84529,5b2464337297750001c6ce7a,browns,20,1,1023.6,English
84629,5b2464337297750001c6ce7a,yellows,9,0,1731.8,English
84729,5b2464337297750001c6ce7a,reds,7,0,1577.1,English
84829,5b2464337297750001c6ce7a,yellows,8,0,740,English
84929,5b2464337297750001c6ce7a,browns,13,0,1067.2,English
85029,5b2464337297750001c6ce7a,browns,12,0,1921.3,English
85129,5b2464337297750001c6ce7a,reds,18,1,1075.9,English
85229,5b2464337297750001c6ce7a,yellows,4,0,1308.1,English
85329,5b2464337297750001c6ce7a,browns,20,1,1852.6,English
85429,5b2464337297750001c6ce7a,blues,7,0,1114,English
85529,5b2464337297750001c6ce7a,browns,3,0,1520.2,English
85729,5b2464337297750001c6ce7a,yellows,2,0,1325.1,English
85829,5b2464337297750001c6ce7a,blues,4,0,1455.5,English
85929,5b2464337297750001c6ce7a,yellows,1,0,1147.1,English
86029,5b2464337297750001c6ce7a,blues,1,0,1395.7,English
86129,5b2464337297750001c6ce7a,reds,9,1,3321,English
86229,5b2464337297750001c6ce7a,reds,17,1,502.6999998,English
86329,5b2464337297750001c6ce7a,yellows,18,1,1005.6,English
86429,5b2464337297750001c6ce7a,reds,17,1,816.7,English
86529,5b2464337297750001c6ce7a,yellows,5,0,914.4000001,English
86629,5b2464337297750001c6ce7a,browns,14,0,840.7,English
86729,5b2464337297750001c6ce7a,blues,20,1,1248,English
86829,5b2464337297750001c6ce7a,yellows,15,1,1576.3,English
86929,5b2464337297750001c6ce7a,blues,14,1,1103.6,English
87029,5b2464337297750001c6ce7a,blues,18,1,476,English
87129,5b2464337297750001c6ce7a,yellows,6,0,998.1999998,English
87229,5b2464337297750001c6ce7a,reds,13,1,792.7,English
87329,5b2464337297750001c6ce7a,yellows,7,0,1151,English
87429,5b2464337297750001c6ce7a,browns,6,1,1544.4,English
87529,5b2464337297750001c6ce7a,browns,8,0,693.3999999,English
87629,5b2464337297750001c6ce7a,yellows,18,1,1201,English
87729,5b2464337297750001c6ce7a,blues,8,1,1010.1,English
87829,5b2464337297750001c6ce7a,blues,19,1,1620.8,English
87929,5b2464337297750001c6ce7a,browns,5,0,1235,English
88029,5b2464337297750001c6ce7a,browns,7,0,1483.6,English
88129,5b2464337297750001c6ce7a,yellows,3,0,1270.4,English
88229,5b2464337297750001c6ce7a,browns,9,0,1221.9,English
88329,5b2464337297750001c6ce7a,yellows,7,0,1127.9,English
88429,5b2464337297750001c6ce7a,browns,7,0,889.8,English
88529,5b2464337297750001c6ce7a,blues,2,0,1289.3,English
88629,5b2464337297750001c6ce7a,yellows,19,1,1070.9,English
88729,5b2464337297750001c6ce7a,reds,11,1,1014.9,English
88829,5b2464337297750001c6ce7a,blues,10,1,1013,English
88929,5b2464337297750001c6ce7a,reds,8,0,1469.7,English
89029,5b2464337297750001c6ce7a,browns,2,0,963.8,English
89129,5b2464337297750001c6ce7a,yellows,5,0,1131.7,English
89229,5b2464337297750001c6ce7a,reds,10,1,1236.6,English
89329,5b2464337297750001c6ce7a,yellows,12,1,1163,English
89429,5b2464337297750001c6ce7a,browns,8,0,1662.3,English
89529,5b2464337297750001c6ce7a,blues,4,0,1366.8,English
89629,5b2464337297750001c6ce7a,reds,8,1,1551,English
89729,5b2464337297750001c6ce7a,browns,11,0,964,English
89829,5b2464337297750001c6ce7a,reds,8,1,1064.6,English
89929,5b2464337297750001c6ce7a,blues,2,0,1343.9,English
90028,5b2464337297750001c6ce7a,reds,11,1,1052.6,English
90128,5b2464337297750001c6ce7a,reds,3,0,1072.2,English
90228,5b2464337297750001c6ce7a,blues,14,1,1699.4,English
90328,5b2464337297750001c6ce7a,blues,18,1,875.2,English
90428,5b2464337297750001c6ce7a,reds,15,1,898.3999999,English
90528,5b2464337297750001c6ce7a,yellows,6,0,920,English
90628,5b2464337297750001c6ce7a,yellows,13,0,2022.3,English
90828,5b2464337297750001c6ce7a,blues,11,1,2832,English
90928,5b2464337297750001c6ce7a,yellows,6,0,706.8,English
91028,5b2464337297750001c6ce7a,blues,5,0,1239,English
91128,5b2464337297750001c6ce7a,blues,19,1,791.3000002,English
91227,5b2464337297750001c6ce7a,blues,16,1,722.3,English
91327,5b2464337297750001c6ce7a,reds,6,1,1398.2,English
91427,5b2464337297750001c6ce7a,browns,11,0,1408.8,English
91527,5b2464337297750001c6ce7a,yellows,15,0,2164.7,English
91627,5b2464337297750001c6ce7a,yellows,5,0,2212.2,English
91727,5b2464337297750001c6ce7a,browns,3,0,1296.9,English
91827,5b2464337297750001c6ce7a,reds,13,1,1181.7,English
91927,5b2464337297750001c6ce7a,yellows,11,0,1430.7,English
92027,5b2464337297750001c6ce7a,browns,10,1,1292.5,English
92127,5b2464337297750001c6ce7a,browns,1,0,1326.2,English
92227,5b2464337297750001c6ce7a,yellows,20,1,1624.4,English
92327,5b2464337297750001c6ce7a,browns,19,1,1352.7,English
92427,5b2464337297750001c6ce7a,reds,20,0,681.3,English
92527,5b2464337297750001c6ce7a,blues,3,0,1544.9,English
92627,5b2464337297750001c6ce7a,yellows,4,0,869.1000001,English
92727,5b2464337297750001c6ce7a,browns,15,1,825.8999999,English
92827,5b2464337297750001c6ce7a,browns,17,1,844.5999999,English
60331,5b7f48514d32d900017c9ae1,blues,2,0,886.4000001,English
60431,5b7f48514d32d900017c9ae1,reds,20,1,1141.3,English
60531,5b7f48514d32d900017c9ae1,blues,8,0,1390.1,English
60631,5b7f48514d32d900017c9ae1,browns,11,0,2752,English
60731,5b7f48514d32d900017c9ae1,yellows,19,1,1147.9,English
60831,5b7f48514d32d900017c9ae1,blues,17,1,1417.4,English
60931,5b7f48514d32d900017c9ae1,yellows,4,0,927.6999998,English
61031,5b7f48514d32d900017c9ae1,reds,13,1,842.5,English
61131,5b7f48514d32d900017c9ae1,yellows,2,0,981.3,English
61231,5b7f48514d32d900017c9ae1,yellows,16,1,846.3,English
61331,5b7f48514d32d900017c9ae1,blues,8,0,1342.6,English
61431,5b7f48514d32d900017c9ae1,reds,20,1,1140.8,English
61531,5b7f48514d32d900017c9ae1,yellows,3,0,834.4000001,English
61631,5b7f48514d32d900017c9ae1,blues,20,1,1494.5,English
61731,5b7f48514d32d900017c9ae1,blues,14,1,1482.6,English
61831,5b7f48514d32d900017c9ae1,reds,18,1,1099.3,English
61931,5b7f48514d32d900017c9ae1,yellows,14,1,1165.4,English
62031,5b7f48514d32d900017c9ae1,blues,19,1,1403.6,English
62131,5b7f48514d32d900017c9ae1,blues,4,0,856.7,English
62231,5b7f48514d32d900017c9ae1,blues,3,0,1105.9,English
62331,5b7f48514d32d900017c9ae1,yellows,12,1,1164,English
62431,5b7f48514d32d900017c9ae1,browns,18,1,1386.8,English
62531,5b7f48514d32d900017c9ae1,browns,20,0,607.3000002,English
62631,5b7f48514d32d900017c9ae1,yellows,6,0,2179.8,English
62731,5b7f48514d32d900017c9ae1,blues,19,1,1294.9,English
62831,5b7f48514d32d900017c9ae1,yellows,9,1,4001.4,English
62931,5b7f48514d32d900017c9ae1,browns,3,0,1364.3,English
63031,5b7f48514d32d900017c9ae1,blues,3,0,1001.8,English
63131,5b7f48514d32d900017c9ae1,reds,15,1,984.8,English
63231,5b7f48514d32d900017c9ae1,browns,20,1,1070.6,English
63331,5b7f48514d32d900017c9ae1,reds,3,0,1182,English
63431,5b7f48514d32d900017c9ae1,browns,12,0,1368.7,English
63531,5b7f48514d32d900017c9ae1,reds,1,0,1238.9,English
63631,5b7f48514d32d900017c9ae1,browns,3,0,1027.1,English
63731,5b7f48514d32d900017c9ae1,blues,5,0,822.3,English
63831,5b7f48514d32d900017c9ae1,blues,5,0,1134.6,English
63931,5b7f48514d32d900017c9ae1,blues,15,1,1330.2,English
64031,5b7f48514d32d900017c9ae1,reds,18,1,829.6999998,English
64131,5b7f48514d32d900017c9ae1,blues,12,1,1232.4,English
64231,5b7f48514d32d900017c9ae1,yellows,7,0,1042.2,English
64331,5b7f48514d32d900017c9ae1,reds,10,1,1523,English
64431,5b7f48514d32d900017c9ae1,yellows,1,0,1011.1,English
64531,5b7f48514d32d900017c9ae1,yellows,18,1,903.8,English
64631,5b7f48514d32d900017c9ae1,yellows,8,0,863,English
64731,5b7f48514d32d900017c9ae1,blues,16,1,1142.4,English
64831,5b7f48514d32d900017c9ae1,reds,15,1,813.1000001,English
64931,5b7f48514d32d900017c9ae1,reds,5,0,977.8999999,English
65031,5b7f48514d32d900017c9ae1,reds,16,1,893.2,English
65131,5b7f48514d32d900017c9ae1,yellows,1,0,1158.8,English
65331,5b7f48514d32d900017c9ae1,blues,2,0,1039.8,English
65431,5b7f48514d32d900017c9ae1,yellows,9,1,1042.7,English
65531,5b7f48514d32d900017c9ae1,reds,16,1,819.9000001,English
65631,5b7f48514d32d900017c9ae1,blues,10,1,1493.7,English
65731,5b7f48514d32d900017c9ae1,yellows,18,1,955.2,English
65831,5b7f48514d32d900017c9ae1,yellows,5,0,776.4000001,English
65931,5b7f48514d32d900017c9ae1,browns,15,1,1209.3,English
66031,5b7f48514d32d900017c9ae1,browns,15,0,593.1000001,English
66131,5b7f48514d32d900017c9ae1,browns,4,0,1087.2,English
66231,5b7f48514d32d900017c9ae1,yellows,17,1,1318.6,English
66331,5b7f48514d32d900017c9ae1,blues,19,1,1176.2,English
66431,5b7f48514d32d900017c9ae1,yellows,10,1,1557.4,English
66531,5b7f48514d32d900017c9ae1,browns,9,0,1151.1,English
66631,5b7f48514d32d900017c9ae1,reds,14,1,893.8,English
66731,5b7f48514d32d900017c9ae1,browns,17,1,1090.1,English
66831,5b7f48514d32d900017c9ae1,reds,20,1,1403.8,English
66931,5b7f48514d32d900017c9ae1,browns,19,1,864,English
67031,5b7f48514d32d900017c9ae1,blues,3,0,1198.9,English
67131,5b7f48514d32d900017c9ae1,browns,11,0,1187.1,English
67231,5b7f48514d32d900017c9ae1,blues,12,1,1162.6,English
67331,5b7f48514d32d900017c9ae1,blues,13,1,1028.4,English
67431,5b7f48514d32d900017c9ae1,reds,19,0,772.6000001,English
67531,5b7f48514d32d900017c9ae1,reds,17,1,1259.5,English
67631,5b7f48514d32d900017c9ae1,browns,16,1,1193.8,English
67731,5b7f48514d32d900017c9ae1,reds,14,1,1305.8,English
67831,5b7f48514d32d900017c9ae1,browns,4,0,1185.7,English
67931,5b7f48514d32d900017c9ae1,browns,4,0,855.0999999,English
68031,5b7f48514d32d900017c9ae1,reds,2,0,859,English
68131,5b7f48514d32d900017c9ae1,reds,10,0,1449.7,English
68231,5b7f48514d32d900017c9ae1,yellows,14,1,1643.2,English
68331,5b7f48514d32d900017c9ae1,blues,1,0,770,English
68431,5b7f48514d32d900017c9ae1,reds,15,1,990.9000001,English
68531,5b7f48514d32d900017c9ae1,yellows,5,0,916.7,English
68631,5b7f48514d32d900017c9ae1,reds,18,1,945.4000001,English
68731,5b7f48514d32d900017c9ae1,browns,5,0,979.5,English
68831,5b7f48514d32d900017c9ae1,blues,13,1,946.2,English
68931,5b7f48514d32d900017c9ae1,browns,7,0,924.5999999,English
69031,5b7f48514d32d900017c9ae1,reds,13,1,926.6000001,English
69131,5b7f48514d32d900017c9ae1,blues,4,0,1012.4,English
69231,5b7f48514d32d900017c9ae1,reds,5,0,1110.8,English
69331,5b7f48514d32d900017c9ae1,browns,16,0,1096.9,English
69431,5b7f48514d32d900017c9ae1,yellows,2,0,794.2,English
69531,5b7f48514d32d900017c9ae1,blues,18,1,1016.2,English
69631,5b7f48514d32d900017c9ae1,yellows,1,0,1003.9,English
69731,5b7f48514d32d900017c9ae1,yellows,18,1,1042.1,English
69831,5b7f48514d32d900017c9ae1,browns,11,0,973.3,English
69931,5b7f48514d32d900017c9ae1,blues,9,0,1353.9,English
70031,5b7f48514d32d900017c9ae1,yellows,15,1,994.8,English
70131,5b7f48514d32d900017c9ae1,browns,4,0,836.6999998,English
70231,5b7f48514d32d900017c9ae1,blues,10,1,1739.8,English
70431,5b7f48514d32d900017c9ae1,browns,3,0,840.3999999,English
70531,5b7f48514d32d900017c9ae1,browns,8,0,965.8,English
70631,5b7f48514d32d900017c9ae1,yellows,15,1,950.9000001,English
70731,5b7f48514d32d900017c9ae1,blues,4,0,894.5,English
70831,5b7f48514d32d900017c9ae1,browns,20,1,991.3,English
70931,5b7f48514d32d900017c9ae1,yellows,13,1,1390.6,English
71031,5b7f48514d32d900017c9ae1,blues,8,0,1130.5,English
71131,5b7f48514d32d900017c9ae1,yellows,4,0,1043.1,English
71231,5b7f48514d32d900017c9ae1,yellows,8,1,905.3,English
71331,5b7f48514d32d900017c9ae1,reds,2,0,898.3,English
71431,5b7f48514d32d900017c9ae1,yellows,12,1,1767.3,English
71531,5b7f48514d32d900017c9ae1,yellows,10,1,1269.7,English
71631,5b7f48514d32d900017c9ae1,yellows,5,0,995.0999999,English
71731,5b7f48514d32d900017c9ae1,yellows,7,0,1226.6,English
71831,5b7f48514d32d900017c9ae1,blues,15,1,1114.4,English
71931,5b7f48514d32d900017c9ae1,blues,16,1,654.7,English
72031,5b7f48514d32d900017c9ae1,browns,18,1,1147,English
72131,5b7f48514d32d900017c9ae1,blues,10,0,1070.4,English
72231,5b7f48514d32d900017c9ae1,browns,12,0,960.4000001,English
72331,5b7f48514d32d900017c9ae1,reds,14,1,1242.6,English
72431,5b7f48514d32d900017c9ae1,reds,20,1,1187.1,English
72531,5b7f48514d32d900017c9ae1,browns,10,0,915,English
72631,5b7f48514d32d900017c9ae1,blues,18,1,1487.2,English
72731,5b7f48514d32d900017c9ae1,browns,10,0,1842.8,English
72831,5b7f48514d32d900017c9ae1,browns,9,0,658.8,English
72931,5b7f48514d32d900017c9ae1,yellows,8,0,1235.1,English
73031,5b7f48514d32d900017c9ae1,reds,10,0,1416.7,English
73131,5b7f48514d32d900017c9ae1,yellows,3,0,857.5,English
73231,5b7f48514d32d900017c9ae1,yellows,11,1,967.0999999,English
73331,5b7f48514d32d900017c9ae1,blues,13,1,1123.3,English
73431,5b7f48514d32d900017c9ae1,blues,5,0,849.8,English
73531,5b7f48514d32d900017c9ae1,reds,9,0,1306.6,English
73631,5b7f48514d32d900017c9ae1,browns,7,0,973.5,English
73731,5b7f48514d32d900017c9ae1,browns,2,0,683.7,English
73831,5b7f48514d32d900017c9ae1,reds,12,1,1155.2,English
73931,5b7f48514d32d900017c9ae1,reds,1,0,733.2,English
74031,5b7f48514d32d900017c9ae1,blues,10,0,1106.8,English
74131,5b7f48514d32d900017c9ae1,blues,18,1,1000.6,English
74231,5b7f48514d32d900017c9ae1,reds,11,0,902.1000001,English
74331,5b7f48514d32d900017c9ae1,reds,13,1,1030.5,English
74431,5b7f48514d32d900017c9ae1,yellows,13,1,1123.2,English
74531,5b7f48514d32d900017c9ae1,browns,6,0,1280,English
74631,5b7f48514d32d900017c9ae1,yellows,20,1,1394.4,English
74731,5b7f48514d32d900017c9ae1,yellows,19,1,895.6000001,English
74831,5b7f48514d32d900017c9ae1,blues,7,0,950.7,English
74931,5b7f48514d32d900017c9ae1,blues,6,0,716.7,English
75031,5b7f48514d32d900017c9ae1,reds,16,1,1202,English
75131,5b7f48514d32d900017c9ae1,yellows,9,0,1145.2,English
75231,5b7f48514d32d900017c9ae1,reds,9,0,821.5,English
75331,5b7f48514d32d900017c9ae1,blues,14,1,778.2,English
75531,5b7f48514d32d900017c9ae1,yellows,4,0,748.7,English
75631,5b7f48514d32d900017c9ae1,yellows,11,1,768.9000001,English
75731,5b7f48514d32d900017c9ae1,browns,10,0,811.0999999,English
75831,5b7f48514d32d900017c9ae1,blues,16,1,1011.6,English
75931,5b7f48514d32d900017c9ae1,blues,6,0,1010,English
76031,5b7f48514d32d900017c9ae1,reds,17,1,1281.6,English
76131,5b7f48514d32d900017c9ae1,browns,1,0,828.5999999,English
76231,5b7f48514d32d900017c9ae1,blues,7,0,965.1999998,English
76331,5b7f48514d32d900017c9ae1,yellows,20,1,1118.7,English
76431,5b7f48514d32d900017c9ae1,yellows,1,0,898,English
76531,5b7f48514d32d900017c9ae1,browns,18,0,1155.7,English
76631,5b7f48514d32d900017c9ae1,browns,1,0,1041.3,English
76731,5b7f48514d32d900017c9ae1,reds,10,0,1168.6,English
76831,5b7f48514d32d900017c9ae1,yellows,14,1,1302.3,English
76931,5b7f48514d32d900017c9ae1,yellows,18,1,892.3999999,English
77031,5b7f48514d32d900017c9ae1,browns,16,1,802.5,English
77131,5b7f48514d32d900017c9ae1,reds,11,0,1403.1,English
77231,5b7f48514d32d900017c9ae1,reds,8,0,908.5,English
77331,5b7f48514d32d900017c9ae1,browns,13,1,1737.4,English
77431,5b7f48514d32d900017c9ae1,reds,5,0,1101,English
77531,5b7f48514d32d900017c9ae1,yellows,2,0,977.1000001,English
77631,5b7f48514d32d900017c9ae1,blues,8,0,905.1000001,English
77731,5b7f48514d32d900017c9ae1,browns,17,1,882,English
77831,5b7f48514d32d900017c9ae1,browns,14,1,1338.5,English
77931,5b7f48514d32d900017c9ae1,reds,7,0,946,English
78031,5b7f48514d32d900017c9ae1,yellows,12,1,1304.5,English
78131,5b7f48514d32d900017c9ae1,blues,17,1,1172.1,English
78231,5b7f48514d32d900017c9ae1,blues,12,1,873.5999999,English
78331,5b7f48514d32d900017c9ae1,reds,6,0,828.7,English
78431,5b7f48514d32d900017c9ae1,reds,17,1,1051.2,English
78531,5b7f48514d32d900017c9ae1,reds,16,1,840.8,English
78631,5b7f48514d32d900017c9ae1,blues,17,1,994.2,English
78731,5b7f48514d32d900017c9ae1,blues,9,0,925.9000001,English
78831,5b7f48514d32d900017c9ae1,blues,7,0,985.6000001,English
78931,5b7f48514d32d900017c9ae1,blues,12,1,795.9000001,English
79031,5b7f48514d32d900017c9ae1,blues,2,0,826.7,English
79131,5b7f48514d32d900017c9ae1,browns,15,1,1063,English
79231,5b7f48514d32d900017c9ae1,browns,16,1,1048,English
79331,5b7f48514d32d900017c9ae1,reds,8,0,817.5999999,English
79431,5b7f48514d32d900017c9ae1,browns,3,0,876.8,English
79531,5b7f48514d32d900017c9ae1,reds,4,0,1227.1,English
79631,5b7f48514d32d900017c9ae1,blues,3,0,789,English
79731,5b7f48514d32d900017c9ae1,browns,13,1,1071.1,English
79831,5b7f48514d32d900017c9ae1,yellows,16,1,1226.4,English
79931,5b7f48514d32d900017c9ae1,reds,15,1,1649.9,English
80031,5b7f48514d32d900017c9ae1,blues,20,1,1376.2,English
80131,5b7f48514d32d900017c9ae1,browns,8,0,1191.4,English
80231,5b7f48514d32d900017c9ae1,browns,7,0,727.1999998,English
80331,5b7f48514d32d900017c9ae1,reds,7,0,1457.6,English
80431,5b7f48514d32d900017c9ae1,blues,20,1,1421.7,English
80631,5b7f48514d32d900017c9ae1,browns,2,0,877,English
80731,5b7f48514d32d900017c9ae1,browns,12,1,983,English
80831,5b7f48514d32d900017c9ae1,yellows,12,1,1723.4,English
80931,5b7f48514d32d900017c9ae1,reds,2,0,825.8999999,English
81031,5b7f48514d32d900017c9ae1,reds,3,0,765.8999999,English
81131,5b7f48514d32d900017c9ae1,yellows,4,0,929.2,English
81231,5b7f48514d32d900017c9ae1,blues,6,0,888.1000001,English
81331,5b7f48514d32d900017c9ae1,yellows,7,0,855.7,English
81431,5b7f48514d32d900017c9ae1,browns,5,0,1270.4,English
81531,5b7f48514d32d900017c9ae1,browns,10,1,843.2,English
81631,5b7f48514d32d900017c9ae1,yellows,11,1,1688.9,English
81731,5b7f48514d32d900017c9ae1,reds,9,0,962.8000002,English
81831,5b7f48514d32d900017c9ae1,browns,17,1,808,English
81931,5b7f48514d32d900017c9ae1,blues,11,0,1235.8,English
82031,5b7f48514d32d900017c9ae1,blues,9,0,1177.3,English
82131,5b7f48514d32d900017c9ae1,browns,2,1,969.9000001,English
82231,5b7f48514d32d900017c9ae1,blues,1,0,57.20000005,English
82331,5b7f48514d32d900017c9ae1,reds,18,1,1388.8,English
82431,5b7f48514d32d900017c9ae1,yellows,6,0,857.1000001,English
82531,5b7f48514d32d900017c9ae1,blues,5,0,999.4000001,English
82631,5b7f48514d32d900017c9ae1,yellows,9,0,1081.7,English
82731,5b7f48514d32d900017c9ae1,blues,7,0,1057.6,English
82831,5b7f48514d32d900017c9ae1,browns,8,0,995.8,English
82931,5b7f48514d32d900017c9ae1,browns,11,1,1055.3,English
83031,5b7f48514d32d900017c9ae1,reds,3,0,1122,English
83131,5b7f48514d32d900017c9ae1,reds,5,0,664.8,English
83231,5b7f48514d32d900017c9ae1,yellows,17,1,869.5999999,English
83331,5b7f48514d32d900017c9ae1,yellows,16,1,721.9000001,English
83431,5b7f48514d32d900017c9ae1,yellows,6,0,718.8,English
83531,5b7f48514d32d900017c9ae1,reds,6,0,818.3,English
83631,5b7f48514d32d900017c9ae1,reds,14,1,798.8,English
83731,5b7f48514d32d900017c9ae1,yellows,13,1,1574.5,English
83831,5b7f48514d32d900017c9ae1,reds,17,1,1284.1,English
83931,5b7f48514d32d900017c9ae1,yellows,15,1,947.7,English
84031,5b7f48514d32d900017c9ae1,yellows,14,1,1703.7,English
84131,5b7f48514d32d900017c9ae1,yellows,7,0,649.9000001,English
84231,5b7f48514d32d900017c9ae1,browns,5,0,860.7,English
84331,5b7f48514d32d900017c9ae1,reds,1,0,1193.4,English
84431,5b7f48514d32d900017c9ae1,yellows,8,0,1424.6,English
84531,5b7f48514d32d900017c9ae1,yellows,5,0,568.2,English
84631,5b7f48514d32d900017c9ae1,yellows,15,1,851.3999999,English
84731,5b7f48514d32d900017c9ae1,reds,8,0,874.5,English
84831,5b7f48514d32d900017c9ae1,blues,1,0,1048.3,English
84931,5b7f48514d32d900017c9ae1,yellows,16,1,1015,English
85031,5b7f48514d32d900017c9ae1,browns,9,0,1088.9,English
85131,5b7f48514d32d900017c9ae1,yellows,13,1,1061.3,English
85231,5b7f48514d32d900017c9ae1,yellows,10,0,1270.9,English
85331,5b7f48514d32d900017c9ae1,yellows,3,1,673.8,English
85431,5b7f48514d32d900017c9ae1,blues,18,1,2058.4,English
85531,5b7f48514d32d900017c9ae1,blues,15,1,1263.5,English
85731,5b7f48514d32d900017c9ae1,reds,11,0,1457,English
85831,5b7f48514d32d900017c9ae1,reds,4,0,1024.4,English
85931,5b7f48514d32d900017c9ae1,browns,2,0,842.2,English
86031,5b7f48514d32d900017c9ae1,browns,13,1,1209.7,English
86131,5b7f48514d32d900017c9ae1,blues,11,0,1872.1,English
86231,5b7f48514d32d900017c9ae1,browns,5,0,1083.9,English
